show,episode,date,time,link,teaser,moderator,topicsCount,toParse,respondent_first_name,respondent_last_name,respondent_function
Hlavní zprávy - rozhovory a komentáře,Odškodnění pro znásilněné. Obvinění Trumpa. Dohoda o migrační reformě. Petr Popelka,2023-06-09,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-odskodneni-pro-znasilnene-obvineni-trumpa-dohoda-o-9011562,"Pomůže možnost uložení peněžitého trestu pachatelům znásilnění tomu, aby oběti snadněji získali náhradu škody? Může další obvinění Donalda Trumpa zkomplikovat jeho snahu o návrat do Bílého domu? Jak se na kompromisní dohodu o migrační reformě dívá Itálie? A co znamená pro Symfonický orchestr ČRo angažmá jeho šéfdirigenta Petra Popelky v prestižním vídeňském orchestru?","Pancíř,Tomáš",4,"Hosty Tomáše Pancíře byli:Martin Mejstřík, politolog z Fakulty sociálních věd Univerzity Karlovy;Jan Kaliba, zpravodaj ČRo ve Spojených státech;Veronika Ježková, advokátka specializující se na případy sexuálního a domácího násilí;Jakub Čížek, ředitel Symfonického orchestru ČRo.",Jakub,Čížek,ředitel Symfonického orchestru ČRo
Hlavní zprávy - rozhovory a komentáře,Migrační reforma. Ukrajinská protiofenziva. Peněžité tresty za znásilnění,2023-06-09,12:10,https://plus.rozhlas.cz/poledni-publicistika-migracni-reforma-ukrajinska-protiofenziva-penezite-tresty-9011232,"Od kdy bude muset Česko platit za nepřijaté migranty z přetížených zemí EU? Jsou silné boje v Záporožské oblasti i jinde známkou toho, že horká fáze ukrajinské protiofenzivy už začala? Proč ministerstvo spravedlnosti navrhuje možnost ukládat za znásilnění také peněžité tresty?","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře jsou:Vít Rakušan, ministr vnitra (STAN);Martin Rozumek, ředitel Organizace pro pomoc uprchlíkům;Vojtěch Bahenský, vojenský analytik, Fakulta sociálních věd UK;Antonín Stanislav, politický náměstek Ministerstva spravedlnosti.",Vít,Rakušan,ministr vnitra (STAN)
Hlavní zprávy - rozhovory a komentáře,Migrační reforma. Ukrajinská protiofenziva. Peněžité tresty za znásilnění,2023-06-09,12:10,https://plus.rozhlas.cz/poledni-publicistika-migracni-reforma-ukrajinska-protiofenziva-penezite-tresty-9011232,"Od kdy bude muset Česko platit za nepřijaté migranty z přetížených zemí EU? Jsou silné boje v Záporožské oblasti i jinde známkou toho, že horká fáze ukrajinské protiofenzivy už začala? Proč ministerstvo spravedlnosti navrhuje možnost ukládat za znásilnění také peněžité tresty?","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře jsou:Vít Rakušan, ministr vnitra (STAN);Martin Rozumek, ředitel Organizace pro pomoc uprchlíkům;Vojtěch Bahenský, vojenský analytik, Fakulta sociálních věd UK;Antonín Stanislav, politický náměstek Ministerstva spravedlnosti.",Martin,Rozumek,ředitel Organizace pro pomoc uprchlíkům
Hlavní zprávy - rozhovory a komentáře,Migrační reforma. Ukrajinská protiofenziva. Peněžité tresty za znásilnění,2023-06-09,12:10,https://plus.rozhlas.cz/poledni-publicistika-migracni-reforma-ukrajinska-protiofenziva-penezite-tresty-9011232,"Od kdy bude muset Česko platit za nepřijaté migranty z přetížených zemí EU? Jsou silné boje v Záporožské oblasti i jinde známkou toho, že horká fáze ukrajinské protiofenzivy už začala? Proč ministerstvo spravedlnosti navrhuje možnost ukládat za znásilnění také peněžité tresty?","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře jsou:Vít Rakušan, ministr vnitra (STAN);Martin Rozumek, ředitel Organizace pro pomoc uprchlíkům;Vojtěch Bahenský, vojenský analytik, Fakulta sociálních věd UK;Antonín Stanislav, politický náměstek Ministerstva spravedlnosti.",Vojtěch,Bahenský,"vojenský analytik, Fakulta sociálních věd UK"
Hlavní zprávy - rozhovory a komentáře,Migrační reforma. Ukrajinská protiofenziva. Peněžité tresty za znásilnění,2023-06-09,12:10,https://plus.rozhlas.cz/poledni-publicistika-migracni-reforma-ukrajinska-protiofenziva-penezite-tresty-9011232,"Od kdy bude muset Česko platit za nepřijaté migranty z přetížených zemí EU? Jsou silné boje v Záporožské oblasti i jinde známkou toho, že horká fáze ukrajinské protiofenzivy už začala? Proč ministerstvo spravedlnosti navrhuje možnost ukládat za znásilnění také peněžité tresty?","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře jsou:Vít Rakušan, ministr vnitra (STAN);Martin Rozumek, ředitel Organizace pro pomoc uprchlíkům;Vojtěch Bahenský, vojenský analytik, Fakulta sociálních věd UK;Antonín Stanislav, politický náměstek Ministerstva spravedlnosti.",Antonín,Stanislav,politický náměstek Ministerstva spravedlnosti
Hlavní zprávy - rozhovory a komentáře,Schůze sněmovny k valorizaci důchodů. Zaplavená Ukrajina. Češi v Chorvatsku,2023-06-08,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-schuze-snemovny-k-valorizaci-duchodu-zaplavena-ukrajina-9010635,"Jde v nynějším sněmovním střetu vlády a opozice kolem úprav valorizace důchodů pořád ještě o podstatu legislativních návrhů, nebo hlavně o zisk politických bodů? Jaká situace panuje po protržení Kachovské přehrady v zaplavených oblastech na jihu Ukrajiny? A co letos čeká české dovolenkáře v nejoblíbenější zahraniční destinaci, tedy v Chorvatsku i s ohledem na vstup této země do Eurozóny? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Patrik Eichler, komentátor, redaktor dvouměsíčníku Listy, ředitel Masarykovy demokratické akademie;Petr Sokol, politolog, spolupracovník týdeníku Reflex a člen ODS;Martin Dorazín, stálý zpravodaj Českého rozhlasu na Ukrajině;Jan Papež, místopředseda Asociace cestovních kanceláří.",Patrik,Eichler,"komentátor, redaktor dvouměsíčníku Listy, ředitel Masarykovy demokratické akademie"
Hlavní zprávy - rozhovory a komentáře,Schůze sněmovny k valorizaci důchodů. Zaplavená Ukrajina. Češi v Chorvatsku,2023-06-08,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-schuze-snemovny-k-valorizaci-duchodu-zaplavena-ukrajina-9010635,"Jde v nynějším sněmovním střetu vlády a opozice kolem úprav valorizace důchodů pořád ještě o podstatu legislativních návrhů, nebo hlavně o zisk politických bodů? Jaká situace panuje po protržení Kachovské přehrady v zaplavených oblastech na jihu Ukrajiny? A co letos čeká české dovolenkáře v nejoblíbenější zahraniční destinaci, tedy v Chorvatsku i s ohledem na vstup této země do Eurozóny? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Patrik Eichler, komentátor, redaktor dvouměsíčníku Listy, ředitel Masarykovy demokratické akademie;Petr Sokol, politolog, spolupracovník týdeníku Reflex a člen ODS;Martin Dorazín, stálý zpravodaj Českého rozhlasu na Ukrajině;Jan Papež, místopředseda Asociace cestovních kanceláří.",Petr,Sokol,"politolog, spolupracovník týdeníku Reflex a člen ODS"
Hlavní zprávy - rozhovory a komentáře,Schůze sněmovny k valorizaci důchodů. Zaplavená Ukrajina. Češi v Chorvatsku,2023-06-08,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-schuze-snemovny-k-valorizaci-duchodu-zaplavena-ukrajina-9010635,"Jde v nynějším sněmovním střetu vlády a opozice kolem úprav valorizace důchodů pořád ještě o podstatu legislativních návrhů, nebo hlavně o zisk politických bodů? Jaká situace panuje po protržení Kachovské přehrady v zaplavených oblastech na jihu Ukrajiny? A co letos čeká české dovolenkáře v nejoblíbenější zahraniční destinaci, tedy v Chorvatsku i s ohledem na vstup této země do Eurozóny? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Patrik Eichler, komentátor, redaktor dvouměsíčníku Listy, ředitel Masarykovy demokratické akademie;Petr Sokol, politolog, spolupracovník týdeníku Reflex a člen ODS;Martin Dorazín, stálý zpravodaj Českého rozhlasu na Ukrajině;Jan Papež, místopředseda Asociace cestovních kanceláří.",Martin,Dorazín,stálý zpravodaj Českého rozhlasu na Ukrajině
Hlavní zprávy - rozhovory a komentáře,Schůze sněmovny k valorizaci důchodů. Zaplavená Ukrajina. Češi v Chorvatsku,2023-06-08,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-schuze-snemovny-k-valorizaci-duchodu-zaplavena-ukrajina-9010635,"Jde v nynějším sněmovním střetu vlády a opozice kolem úprav valorizace důchodů pořád ještě o podstatu legislativních návrhů, nebo hlavně o zisk politických bodů? Jaká situace panuje po protržení Kachovské přehrady v zaplavených oblastech na jihu Ukrajiny? A co letos čeká české dovolenkáře v nejoblíbenější zahraniční destinaci, tedy v Chorvatsku i s ohledem na vstup této země do Eurozóny? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Patrik Eichler, komentátor, redaktor dvouměsíčníku Listy, ředitel Masarykovy demokratické akademie;Petr Sokol, politolog, spolupracovník týdeníku Reflex a člen ODS;Martin Dorazín, stálý zpravodaj Českého rozhlasu na Ukrajině;Jan Papež, místopředseda Asociace cestovních kanceláří.",Jan,Papež,místopředseda Asociace cestovních kanceláří
Hlavní zprávy - rozhovory a komentáře,Nový ředitel ČT. Odchod hejtmana Vondráka. Humanitární pomoc na Ukrajině. Čeští rozvědčíci ve válce,2023-06-08,12:10,https://plus.rozhlas.cz/poledni-publicistika-novy-reditel-ct-odchod-hejtmana-vondraka-humanitarni-pomoc-9010164,"Jak výrazně by se mohla v programové nabídce České televize odrazit výměna na postu jejího generálního ředitele? Změní se s odchodem Iva Vondráka z pozice moravskoslezského hejtmana zásadněji i linie a priority krajské samosprávy? Jak pomáhají české humanitární organizace zaplaveným oblastem na jihu Ukrajiny? A za jakých okolností působí v řadách ukrajinské armády český rozvědčík, s nímž se setkal náš zpravodaj Martin Dorazín? Poslechněte si celou polední publicistiku.","Pancíř,Tomáš",4,"Hosty Tomáše Pancíře jsou:Filip Rožánek, mediální analytik;Lukáš Vomlela, politolog;Petr Drbohlav, regionální ředitel pro Východní partnerství a Balkán, Člověk v tísni;Martin Dorazín, zahraniční zpravodaj Českého rozhlasu",Filip,Rožánek,mediální analytik
Hlavní zprávy - rozhovory a komentáře,Nový ředitel ČT. Odchod hejtmana Vondráka. Humanitární pomoc na Ukrajině. Čeští rozvědčíci ve válce,2023-06-08,12:10,https://plus.rozhlas.cz/poledni-publicistika-novy-reditel-ct-odchod-hejtmana-vondraka-humanitarni-pomoc-9010164,"Jak výrazně by se mohla v programové nabídce České televize odrazit výměna na postu jejího generálního ředitele? Změní se s odchodem Iva Vondráka z pozice moravskoslezského hejtmana zásadněji i linie a priority krajské samosprávy? Jak pomáhají české humanitární organizace zaplaveným oblastem na jihu Ukrajiny? A za jakých okolností působí v řadách ukrajinské armády český rozvědčík, s nímž se setkal náš zpravodaj Martin Dorazín? Poslechněte si celou polední publicistiku.","Pancíř,Tomáš",4,"Hosty Tomáše Pancíře jsou:Filip Rožánek, mediální analytik;Lukáš Vomlela, politolog;Petr Drbohlav, regionální ředitel pro Východní partnerství a Balkán, Člověk v tísni;Martin Dorazín, zahraniční zpravodaj Českého rozhlasu",Lukáš,Vomlela,politolog
Hlavní zprávy - rozhovory a komentáře,Nový ředitel ČT. Odchod hejtmana Vondráka. Humanitární pomoc na Ukrajině. Čeští rozvědčíci ve válce,2023-06-08,12:10,https://plus.rozhlas.cz/poledni-publicistika-novy-reditel-ct-odchod-hejtmana-vondraka-humanitarni-pomoc-9010164,"Jak výrazně by se mohla v programové nabídce České televize odrazit výměna na postu jejího generálního ředitele? Změní se s odchodem Iva Vondráka z pozice moravskoslezského hejtmana zásadněji i linie a priority krajské samosprávy? Jak pomáhají české humanitární organizace zaplaveným oblastem na jihu Ukrajiny? A za jakých okolností působí v řadách ukrajinské armády český rozvědčík, s nímž se setkal náš zpravodaj Martin Dorazín? Poslechněte si celou polední publicistiku.","Pancíř,Tomáš",4,"Hosty Tomáše Pancíře jsou:Filip Rožánek, mediální analytik;Lukáš Vomlela, politolog;Petr Drbohlav, regionální ředitel pro Východní partnerství a Balkán, Člověk v tísni;Martin Dorazín, zahraniční zpravodaj Českého rozhlasu",Petr,Drbohlav,"regionální ředitel pro Východní partnerství a Balkán, Člověk v tísni"
Hlavní zprávy - rozhovory a komentáře,Nový ředitel ČT. Odchod hejtmana Vondráka. Humanitární pomoc na Ukrajině. Čeští rozvědčíci ve válce,2023-06-08,12:10,https://plus.rozhlas.cz/poledni-publicistika-novy-reditel-ct-odchod-hejtmana-vondraka-humanitarni-pomoc-9010164,"Jak výrazně by se mohla v programové nabídce České televize odrazit výměna na postu jejího generálního ředitele? Změní se s odchodem Iva Vondráka z pozice moravskoslezského hejtmana zásadněji i linie a priority krajské samosprávy? Jak pomáhají české humanitární organizace zaplaveným oblastem na jihu Ukrajiny? A za jakých okolností působí v řadách ukrajinské armády český rozvědčík, s nímž se setkal náš zpravodaj Martin Dorazín? Poslechněte si celou polední publicistiku.","Pancíř,Tomáš",4,"Hosty Tomáše Pancíře jsou:Filip Rožánek, mediální analytik;Lukáš Vomlela, politolog;Petr Drbohlav, regionální ředitel pro Východní partnerství a Balkán, Člověk v tísni;Martin Dorazín, zahraniční zpravodaj Českého rozhlasu",Martin,Dorazín,zahraniční zpravodaj Českého rozhlasu
Hlavní zprávy - rozhovory a komentáře,Nový ředitel České televize. Stav Kachovské hráze. Šikana ukrajinských dětí,2023-06-07,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-novy-reditel-ceske-televize-stav-kachovske-hraze-sikana-9009558,"ČT bude mít nového ředitele – co rozhodlo ve prospěch Jana Součka, dosavadního ředitele brněnského studia ČT? Co všechno může vydržet hráz takového vodního díla, jako je Kachovská přehrada a může se po včerejším vážném poškození dál hroutit? Jak častá je šikana ukrajinských dětí v Česku a jak v takových případech postupovat?","Štechrová,Věra",3,"Hosty Věry Štechrové byli:Vratislav Dostál, politický analytik a komentátor serveru info.czLadislav Satrapa, vedoucí katedry hydrotechniky na stavební fakultě pražské ČVUT ",Vratislav,Dostál,politický analytik a komentátor serveru info cz
Hlavní zprávy - rozhovory a komentáře,Nový ředitel České televize. Stav Kachovské hráze. Šikana ukrajinských dětí,2023-06-07,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-novy-reditel-ceske-televize-stav-kachovske-hraze-sikana-9009558,"ČT bude mít nového ředitele – co rozhodlo ve prospěch Jana Součka, dosavadního ředitele brněnského studia ČT? Co všechno může vydržet hráz takového vodního díla, jako je Kachovská přehrada a může se po včerejším vážném poškození dál hroutit? Jak častá je šikana ukrajinských dětí v Česku a jak v takových případech postupovat?","Štechrová,Věra",3,"Hosty Věry Štechrové byli:Vratislav Dostál, politický analytik a komentátor serveru info.czLadislav Satrapa, vedoucí katedry hydrotechniky na stavební fakultě pražské ČVUT ",Ladislav,Satrapa,vedoucí katedry hydrotechniky na stavební fakultě pražské ČVUT
Hlavní zprávy - rozhovory a komentáře,Kachovská přehrada. Vládní úsporný balíček. Fotbalová bouře v Praze,2023-06-07,12:10,https://plus.rozhlas.cz/poledni-publicistika-kachovska-prehrada-vladni-usporny-balicek-fotbalova-boure-v-9009252,Jaké dopady má zničení hráze Kachovské přehrady? Jaké úpravy vládního úsporného balíčku se pokusí prosadit odbory ve veřejné sféře? A jaké tábory fotbalových fanoušků se dnes v Praze potkají na finále Evropské konferenční ligy?,"Štechrová,Věra",3,"Hosté polední publicistiky:Vlastislav Bříza, odborník na jaderné zbraně z Katedry mezinárodních vztahů FSV UKPavel Bednář, předseda Odborového svazu státních orgánů a organizacíVojtěch Šilhan, sportovní redakce",Vlastislav,Bříza,odborník na jaderné zbraně z Katedry mezinárodních vztahů FSV UK
